text,label,,,
"Ang bilis ng internet connection dito sa lugar na 'to, nakakatuwa!",1,,,
"Ang cute nung puppy na nakita ko sa pet store kanina, gusto ko na bilhin.",1,,,
"Ang lakas ng trip natin sa team building, sobrang nakaka-enjoy!",1,,,
"Ang linis ng kwarto ko ngayon, nakakagaan ng pakiramdam.",1,,,
Ang sarap ng feeling kapag natatapos mo na yung long-term project mo sa work.,1,,,
"Ang tagal ko nang gustong magbakasyon, kaya super excited na ako sa beach trip natin next week.",1,,,
"Ang tipid ng gasolina ng kotse ko ngayon, nakakatipid talaga!",1,,,
"Ang tibay ng quality ng mga damit sa tindahan na 'to, sulit yung presyo.",1,,,
Ang gaan ng loob ko kapag nakakapag-share ako ng mga kwento ko sa friends ko.,1,,,
"Ang bilis ng delivery ng orders ko sa online shop na 'to, thumbs up!",1,,,
"Ang dami ng natutunan ko sa mga books na nabasa ko ngayon, ang galing!",1,,,
"Ang sarap ng kape ng cafe na 'to, hindi ako makapag-stop uminom.",1,,,
"Ang ganda ng view sa taas ng bundok na 'to, hindi ko malilimutan 'to.",1,,,
"Ang sarap ng pagkain sa party nung friend ko, grabe ang daming choices.",1,,,
Ang saya ng quality time natin ng family ko sa bakasyon natin last month.,1,,,
"Ang taray ng makeup mo ngayon, ang ganda ng blending!",1,,,
"Ang tibay ng phone ko kahit ilang beses ko na siyang nalaglag, hindi pa rin nasisira.",1,,,
"Ang tindi ng adrenaline rush nung nag-skydive ako last year, unforgettable experience.",1,,,
"Ang sarap mag-travel at mag-explore ng mga bagong lugar, it's a great adventure!",1,,,
"Ang ganda ng araw ngayon, perfect para sa outdoor activities.",1,,,
"Ang bilis ng delivery ng package ko, super efficient ng service nila.",1,,,
"Ang galing ng performance ng actor sa pelikulang 'to, he really nailed his role.",1,,,
"Ang linis ng bahay natin ngayon, it's so refreshing to come home to.",1,,,
"Ang sarap ng kape dito sa coffee shop na 'to, perfect pang-araw-araw.",1,,,
"Ang gaan ng loob ko pag kasama kita, you always make me feel better.",1,,,
"Ang ganda ng kwento ng book na 'to, it's so inspiring and heartwarming.",1,,,
"Ang laki ng improvement ng skills ko sa hobby na 'to, I'm so proud of myself.",1,,,
"Ang bilis ng progress ng project natin, we're doing a great job!",1,,,
"Ang sarap mag-relax sa spa, it's so rejuvenating.",1,,,
"Ang saya ng mga moments natin together, they always make me happy.",1,,,
"Ang successful ng event natin, we really pulled it off!",1,,,
"Ang bango ng bulaklak sa garden natin, it's so lovely.",1,,,
"Ang sarap ng inuman natin kagabi, we had so much fun.",1,,,
"Ang ganda ng sunset ngayon, it's so picturesque.",1,,,
"Ang gaan sa pakiramdam ng buong katawan ko pagkatapos ng exercise, it's so invigorating.",1,,,
"Ang sarap ng mga pagkain sa buffet, I can't stop eating!",1,,,
"Ang sweet ng message mo sa akin kanina, it really made my day.",1,,,
"Ang sarap mag-enjoy ng beach vacation, it's so relaxing and fun.",1,,,
"Ang gaganda ng bulaklak dito sa flower shop na ito, ang dami kong gustong bilhin.",1,,,
"Ang gaan ng pakiramdam ko pagkatapos kong mag-exercise, nakakapagpalakas ng loob.",1,,,
"Ang sarap mag-shopping dito sa mall na ito, marami akong napupusuan na damit.",1,,,
"Ang linis at amoy ng bago kong kotse, ang sarap gamitin.",1,,,
"Ang dami kong nakuhang magandang tips sa training session na 'to, nakakainspire magtrabaho.",1,,,
"Ang sarap ng kape dito sa cafe na ito, pwede akong tumambay dito buong araw.",1,,,
"Ang gaan ng feeling ko kapag kasama kita, nakakatanggal ng pagod.",1,,,
"Ang ganda ng design ng bahay ninyo, sobrang classy!",1,,,
"Ang sarap ng kinain nating pizza kanina, masarap talaga dito sa restaurant na ito.",1,,,
"Ang gaganda ng beach resorts dito sa Palawan, nakakawala ng stress.",1,,,
"Ang galing ng makeup artist na nag-ayos sa'yo, ang ganda mo ngayon.",1,,,
"Ang saya ng company outing natin kanina, nakapag-relax talaga ako.",1,,,
Ang gaan ng loob ko kapag naiisip ko na nandito ka para sa akin.,1,,,
"Ang sarap ng pakiramdam ng malinis na bahay, nakakarelax.",1,,,
"Ang gaganda ng tanawin sa bundok, worth it ang pagod sa pag-akyat.",1,,,
"Ang sarap mag-aral dito sa library, sobrang tahimik at conducive sa pag-aaral.",1,,,
"Ang cute ng baby ninyo, nakakatuwa tingnan.",1,,,
"Ang ganda ng sunrise dito sa beach, nakakapawi ng pagod.",1,,,
"Ang sarap ng ulam natin kanina, lutong-bahay talaga ang masarap.",1,,,
"Ang gaan ng feeling ng malapit na tayo sa pagtatapos ng semestre, masarap magbakasyon!",1,,,
"Ang ganda ng view dito sa taas ng bundok, worth it ang pagod natin sa pag-akyat.",1,,,
"Ang bango ng bulaklak na ito, it really smells amazing.",1,,,
"Ang lakas ng wifi dito sa coffee shop, I can work smoothly.",1,,,
"Ang dami ng nakakatawa nating moments nung nag-out of town tayo, it was so fun!",1,,,
"Ang romantic ng sunset sa beach, perfect moment ito for a date.",1,,,
"Ang gaan sa pakiramdam ng breeze sa labas ng bahay, nakakarelax.",1,,,
"Ang successful ng business mo, I'm proud of you!",1,,,
"Ang cute ng baby na 'yan, it makes me want to have one too.",1,,,
"Ang sarap ng kape dito sa cafe, it really tastes great.",1,,,
"Ang friendly ng staff dito sa hotel, it makes our stay more enjoyable.",1,,,
"Ang linis ng pool dito sa resort, nakakagana mag-swimming.",1,,,
"Ang gaan sa feeling ng victory natin sa competition, we did great!",1,,,
"Ang sarap ng lasa ng pagkain na 'to, I'm really enjoying it.",1,,,
"Ang cozy ng atmosphere dito sa bookstore, perfect for reading.",1,,,
"Ang bilis ng internet connection dito sa office, I can finish my tasks on time.",1,,,
"Ang bait ng tao sa lugar na 'to, it makes me feel welcome.",1,,,
"Ang galing ng makeup mo ngayon, it really suits you.",1,,,
"Ang dami ng nakikita kong sights sa city tour, nakaka-amaze.",1,,,
"Ang bilis ng service sa restaurant na 'to, we don't have to wait long.",1,,,
"Ang laki ng improvement mo sa drawing skills, keep it up!",1,,,
"Ang linis ng bahay niyo, it's so refreshing to be here!",1,,,
"Ang cute ng bagong phone mo, I'm so jealous!",1,,,
"Ang ganda ng view sa taas ng bundok, it's so breathtaking!",1,,,
"Ang sarap ng kape sa cafe na 'to, I can't get enough of it!",1,,,
"Ang gaan ng loob ko pag kasama kita, you always make me feel better.",1,,,
"Ang husay mo sa pagluluto, I always look forward to your dishes!",1,,,
"Ang ganda ng boses ng singer sa video na 'to, I can listen to it all day.",1,,,
"Ang tibay ng sapatos na 'to, it's perfect for hiking!",1,,,
"Ang sarap ng cake na 'to, it's so moist and delicious!",1,,,
"Ang galing ng moves mo sa dancing, I'm so impressed!",1,,,
"Ang cute ng dog mo, I want to hug it all day!",1,,,
"Ang ganda ng effect ng makeup mo, you look stunning!",1,,,
"Ang sarap ng timpla ng adobo mo, it's my favorite dish!",1,,,
"Ang gaan ng pakiramdam sa lugar na 'to, it's so calming.",1,,,
"Ang ganda ng flowers sa garden niyo, it's so colorful and lively!",1,,,
"Ang bilis ng internet dito, I can do my work faster!",1,,,
"Ang ganda ng sunset sa beach, it's so romantic.",1,,,
"Ang bango ng perfume mo, it's so refreshing to smell!",1,,,
"Ang sarap ng milkshake sa cafe na 'to, it's my favorite!",1,,,
"Ang galing mo mag-English, you're so fluent!",1,,,
"Ang ganda ng view dito sa taas ng bundok, it's really breathtaking!",1,,,
"Ang cute ng baby mo, he/she has such a lovely smile!",1,,,
"Ang bilis ng internet dito sa cafe na 'to, it's so convenient!",1,,,
"Ang linis ng swimming pool dito sa resort, it's really refreshing!",1,,,
"Ang sarap ng kape dito sa coffee shop na 'to, it's really delicious!",1,,,
"Ang romantic ng dinner natin sa candlelit restaurant, it's really special!",1,,,
"Ang talented ng artist na nag-exhibit dito sa museum, he/she has amazing skills!",1,,,
"Ang helpful ng staff dito sa hotel, they're really accommodating!",1,,,
"Ang ganda ng fireworks display kanina sa park, it's really stunning!",1,,,
"Ang successful ng event natin, we achieved our goals!",1,,,
"Ang bagong hair color mo, it looks great on you!",1,,,
"Ang ganda ng garden sa park, it's really serene!",1,,,
"Ang sarap ng bagoong na luto ng nanay mo, it's really flavorful!",1,,,
"Ang ganda ng design ng bagong building sa CBD, it's really impressive!",1,,,
"Ang husay ng performance ng team natin sa championship game, they played really well!",1,,,
"Ang dami ng choices sa buffet, there's so much food to try!",1,,,
"Ang cute ng dog mo, he/she is really friendly!",1,,,
"Ang ganda ng song na 'to, it's really catchy!",1,,,
"Ang saya ng outing natin sa beach, we had a lot of fun!",1,,,
"Ang laki ng improvement ng grades mo, keep up the good work!",1,,,
"Ang cute ng baby mo, nakakagigil!",1,,,
"Ang ganda ng view dito sa taas ng bundok, it's breathtaking.",1,,,
"Ang bango ng bulaklak sa garden, ang sarap amuyin.",1,,,
"Ang linis ng bahay ninyo, parang bago pa lang.",1,,,
"Ang sarap ng coffee dito sa cafe na ito, sulit talaga.",1,,,
"Ang talented ng mga dancers sa show na ito, they're amazing!",1,,,
"Ang saya ng party natin last night, we should do it again soon.",1,,,
"Ang galing ng pagkakagawa ng project mo, it's impressive!",1,,,
"Ang bilis ng internet dito sa coffee shop, perfect for working.",1,,,
"Ang sarap ng lasa ng cake na ito, hindi nakakasawa.",1,,,
"Ang linamnam ng pagkain sa buffet, I love it!",1,,,
"Ang bagay sa'yo ang hairstyle na yan, it suits you well.",1,,,
"Ang galing mong mag-gitara, you're really talented!",1,,,
"Ang saya ng date natin kahapon, looking forward for the next one.",1,,,
"Ang ganda ng kulay ng suot mong blouse, it complements your skin tone.",1,,,
"Ang sarap ng luto ng nanay mo, she's such a great cook.",1,,,
"Ang perfect ng timing mo, nakapag-deliver ka ng maaga.",1,,,
"Ang bango ng perfume mo, it smells really good.",1,,,
"Ang ganda ng pagkakalagay ng flowers sa vase, it looks so pretty.",1,,,
"Ang cool ng sneakers mo, where did you buy it?",1,,,
"Ang bango ng bulaklak sa bahay, it really brightens up the room.",1,,,
"Ang sarap ng kape dito sa cafe na 'to, it's the best!",1,,,
"Ang laki ng discount na nabigay sa akin sa shopping na 'to, thank you so much!",1,,,
"Ang ganda ng view sa taas ng bundok, it's so breathtaking.",1,,,
"Ang sarap mag-swimming sa pool ng hotel, it's so refreshing!",1,,,
"Ang cute ng bagong pet mong aso, it's so adorable!",1,,,
"Ang gaan sa pakiramdam ng workout ko kanina, it's so fulfilling!",1,,,
"Ang saya ng weekend getaway natin, we should do this again soon!",1,,,
"Ang ganda ng pagkakatali ng shoes mo, it really looks stylish.",1,,,
"Ang sarap ng dessert na inorder ko, it's so yummy!",1,,,
"Ang helpful ng mga tao sa community na 'to, they really make a difference.",1,,,
"Ang smooth ng biyahe ko sa bagong kotse, it's so comfortable!",1,,,
"Ang ganda ng makeup mo ngayon, it really enhances your features.",1,,,
"Ang enjoyable ng experience ko sa amusement park, it's so much fun!",1,,,
"Ang linis ng kwarto ko ngayon, it's so organized.",1,,,
"Ang sarap ng lasa ng ice cream na 'to, it's my favorite flavor!",1,,,
"Ang galing ng performance ng mga dancers sa show na 'to, they're so talented!",1,,,
"Ang bilis ng internet connection sa bahay, it's so efficient!",1,,,
"Ang ganda ng weather ngayon, it's perfect for outdoor activities.",1,,,
"Ang romantic ng dinner natin kanina, it's so lovely!",1,,,
"Ang ganda ng lugar na ito, it's so peaceful and relaxing dito.",1,,,
"Ang bango ng flowers na ito, it really smells nice.",1,,,
"Ang bilis ng internet connection dito sa coffee shop, I can finish my work faster.",1,,,
"Ang sarap ng kape dito sa coffee shop na 'to, it's the best!",1,,,
"Ang ganda ng weather ngayon, perfect for a picnic.",1,,,
"Ang cute ng baby mo, he's so adorable!",1,,,
"Ang ganda ng view sa taas ng bundok, it's breathtaking!",1,,,
"Ang talented ng friend ko sa pagluluto, her dishes are always delicious.",1,,,
"Ang galing ng teamwork natin sa project na 'to, we finished it in no time!",1,,,
"Ang ganda ng voice ng singer sa music video na 'to, she's amazing!",1,,,
"Ang laki ng improvement ng grades mo, keep up the good work!",1,,,
"Ang saya ng outing natin kahapon, I had so much fun!",1,,,
"Ang bilis ng service dito sa restaurant na 'to, kudos to the staff!",1,,,
"Ang cute ng dog mo, he's so lovable!",1,,,
"Ang ganda ng sunset ngayon, it's so romantic.",1,,,
"Ang sarap ng breakfast ko kanina, it really satisfied my hunger.",1,,,
"Ang ganda ng smile mo, it brightens up my day!",1,,,
"Ang galing ng performance ng dancer sa show na 'to, he's so graceful!",1,,,
"Ang gaan sa feeling mag-exercise, it's good for the body.",1,,,
"Ang ganda ng hairstyle mo, it really suits you!",1,,,
"Ang ganda ng weather ngayon, perfect for outdoor activities.",1,,,
"Ang linis ng bahay niyo, it's so cozy and welcoming.",1,,,
"Ang bango ng flowers sa garden niyo, it really brightens up the place.",1,,,
"Ang daming blessings sa buhay natin, we should be thankful always.",1,,,
"Ang lakas ng energy niya, it's so contagious!",1,,,
"Ang sarap ng tsokolate na 'to, it's really rich and indulgent.",1,,,
"Ang galing mo mag-drive, it's so smooth and effortless.",1,,,
"Ang cute ng puppy mo, it's so playful and adorable.",1,,,
"Ang bilis ng internet dito, it's really convenient for work and entertainment.",1,,,
"Ang sarap ng kape dito sa coffee shop, it's so aromatic and flavorful.",1,,,
"Ang gaan ng loob ko sa presence mo, it's so calming and comforting.",1,,,
"Ang bango ng perfume mo, it's so alluring and captivating.",1,,,
"Ang tagal ko nang hindi nakakapag-travel, it's really exciting to go on a trip again.",1,,,
"Ang laki ng improvement mo sa work, it's so impressive and commendable.",1,,,
"Ang cute ng baby mo, it's so charming and lovable.",1,,,
"Ang sarap ng ice cream na 'to, it's really creamy and smooth.",1,,,
"Ang ganda ng voice mo, it's so soothing and pleasant to listen to.",1,,,
"Ang bait ng mga tao dito sa lugar na 'to, it's so heartwarming and hospitable.",1,,,
"Ang successful ng event na 'to, it's so well-organized and enjoyable.",1,,,
"Hindi ko maintindihan yung instructions, ang labo.",0,,,
"Ang pangit ng customer service dito, hindi accommodating.",0,,,
"Grabe yung pagod ko, hindi ko na kaya.",0,,,
"Ang hirap sumakay ng public transport, sobrang siksikan.",0,,,
"Ang sama ng amoy dito, parang may basura.",0,,,
Hindi ako makatulog dahil sa ingay ng kapitbahay.,0,,,
"Ang tagal dumating ng order ko, gutom na ako.",0,,,
"Sobrang lungkot ng story ng pelikula, iyak ako.",0,,,
"Ang mahal ng mga bilihin ngayon, di na makatarungan.",0,,,
"Ang sama ng lasa ng pagkain, parang luma.",0,,,
"Ang bagal ng internet connection, di makapag-stream.",0,,,
"Hindi ako nag-enjoy sa party, boring ang program.",0,,,
"Sobrang sikip ng lugar, hindi ako makahinga.",0,,,
"Ang dami kong nabasang negative reviews, nakakaworry.",0,,,
"Hindi ko talaga gusto ang ugali niya, ang yabang.",0,,,
"Grabe ang haba ng byahe, pagod na pagod na ako.",0,,,
"Ang daming reklamo ng mga tao, nakaka-stress.",0,,,
"Hindi ako natanggap sa job application ko, malungkot.",0,,,
"Sobrang dami ng problema, hindi ko na alam gagawin.",0,,,
"Ang gulo ng pila, hindi maayos ang sistema.",0,,,
Nakakainis ang mga taong walang disiplina.,0,,,
"Ang sakit ng ulo ko, hindi ko na kaya.",0,,,
"Sobrang ingay ng construction site, di makapagtrabaho.",0,,,
"Ang sama ng loob ko sa kanya, hindi na kami bati.",0,,,
"Ang pangit ng design ng shirt, hindi ko gusto.",0,,,
"Ang daming late sa meeting, sayang ang oras.",0,,,
"Ang hirap humanap ng parking space, puno na lahat.",0,,,
"Sobrang dami ng trabaho, hindi ko na alam saan magsisimula.",0,,,
"Ang init ng tubig sa gripo, parang mainit na kape.",0,,,
"Ang tagal ng elevator, nasira yata.",0,,,
"Ang hirap ng quiz, parang di ko magagawa.",0,,,
"Sobrang dami ng requirements, di na makatarungan.",0,,,
"Ang sama ng amoy sa paligid, parang may nabubulok.",0,,,
"Ang tagal na naming hindi nag-uusap, nakakalungkot.",0,,,
"Ang hirap makipag-usap sa kanya, parang ayaw niya.",0,,,
"Ang pangit ng bagong hairstyle niya, hindi bagay.",0,,,
"Ang pangit ng panahon, ang lakas ng ulan.",0,,,
Sobrang disappointed ako sa outcome ng project.,0,,,
"Ang sama ng pakiramdam ko ngayon, may sakit ako.",0,,,
"Ang hirap pumila, sobrang dami ng tao.",0,,,
"Ang init ng panahon, hindi ako makagalaw.",0,,,
Hindi ko na kaya ang pressure sa trabaho.,0,,,
"Ang sama ng tingin niya sa akin, parang galit siya.",0,,,
"Naiinis ako sa traffic, puro red lights.",0,,,
Hindi kita magugustuhan.,0,,,
Nakakainis ka talaga.,0,,,
Ayaw ko sa ugali mo.,0,,,
Hindi mo alam ang iyong ginagawa.,0,,,
Hindi ako natutuwa sa ginagawa mo.,0,,,
Hindi mo ako nirerespeto.,0,,,
Hindi ako kumportable sa iyo.,0,,,
Hindi kita matitiis.,0,,,
Nakakasuka ka.,0,,,
Hindi kita papansinin.,0,,,
Hindi ako magpapakabait sa iyo.,0,,,
Hindi ko kayang maging mabuting kaibigan sa iyo.,0,,,
Pinapahirapan mo ako.,0,,,
Hindi ako kuntento sa iyo.,0,,,
Hindi ka karapat-dapat sa pagpapakatao.,0,,,
Sobrang nakakadismaya ang ginawa mo.,0,,,
Hindi ko na kaya ang pagtitiis sa iyo.,0,,,
Masakit ang ginawa mo sa akin.,0,,,
Hindi mo ako maintindihan.,0,,,
Hindi mo alam kung ano ang sinasabi mo.,0,,,
Hindi ako naniniwala sa iyo.,0,,,
Hindi ako makakalimot sa ginawa mo sa akin.,0,,,
Nakakapagod ka.,0,,,
Hindi ka nag-iisip ng iba.,0,,,
Hindi ako nagpapakumbaba sa iyo.,0,,,
Hindi kita mapapatawad.,0,,,
Hindi kita kayang patawarin.,0,,,
Nakakainit ng ulo ang ginagawa mo.,0,,,
Hindi mo ako mahalaga.,0,,,
Hindi ka nakakatulong sa akin.,0,,,
Hindi ka makakatulong sa akin.,0,,,
Hindi mo alam kung gaano ako naaapektuhan ng ginagawa mo.,0,,,
Hindi mo alam ang halaga ng pagkakaibigan.,0,,,
Hindi ako interesado sa iyo.,0,,,
Hindi ka nakakatulong sa pag-unlad ng relasyon natin.,0,,,
Hindi kita mapagkakatiwalaan.,0,,,
Hindi mo ginagalang ang aking opinyon.,0,,,
Hindi mo ako minamahal ng totoo.,0,,,
Hindi mo naaappreciate ang aking mga pagsisikap.,0,,,
Hindi mo nagagampanan ang iyong tungkulin.,0,,,
Hindi ka nagpapakita ng konsiderasyon sa iba.,0,,,
Hindi mo pinapahalagahan ang aking nararamdaman.,0,,,
Hindi ka marunong magpakumbaba.,0,,,
Hindi ko kayang magtiis sa iyo.,0,,,
Hindi ka marunong makinig sa iba.,0,,,
Hindi mo iniisip ang mga consequences ng iyong mga gawa.,0,,,
Hindi ka nagpapakatino sa harap ng ibang tao.,0,,,
Hindi mo iniisip ang aking mga pangangailangan.,0,,,
Hindi ko kayang maging masaya sa iyo.,0,,,
Hindi ka nakakatugon sa aking mga hiling.,0,,,
Hindi mo pinapakinggan ang aking mga payo.,0,,,
Hindi mo iniisip ang aking mga kagustuhan.,0,,,
Hindi ka nagbibigay ng respeto sa akin.,0,,,
Hindi ka nagbibigay ng halaga sa akin.,0,,,
Hindi ko kayang tanggapin ang iyong pagkakamali.,0,,,
Hindi ka marunong magpakumbaba sa iba.,0,,,
Hindi mo iniisip ang aking mga pangangailangan.,0,,,
Hindi ko kayang maging masaya sa iyo.,0,,,
Hindi ka nakakatugon sa aking mga hiling.,0,,,
Hindi mo pinapakinggan ang aking mga payo.,0,,,
Hindi mo iniisip ang aking mga kagustuhan.,0,,,
Hindi ka nagbibigay ng respeto sa akin.,0,,,
Hindi ka nagbibigay ng halaga sa akin.,0,,,
Hindi ko kayang tanggapin ang iyong pagkakamali.,0,,,
Hindi mo naiintindihan ang aking pinanggagalingan.,0,,,
Hindi ka nakakaintindi sa aking sitwasyon.,0,,,
Hindi mo ako pinapansin.,0,,,
Hindi mo ako nirerespeto bilang tao.,0,,,
Hindi ka marunong tumupad sa mga pangako mo.,0,,,
Hindi ka magaling sa pagpaplano ng mga bagay.,0,,,
Hindi ko matanggap ang iyong mga dahilan.,0,,,
Hindi ka handa na magbago para sa akin.,0,,,
Hindi ko kayang ipagpilitan ang sarili ko sa iyo.,0,,,
Hindi ka nakakatugon sa mga pangangailangan ko.,0,,,
Hindi mo ako naiintindihan bilang tao.,0,,,
Hindi mo ako inaasikaso ng tama.,0,,,
Hindi ko matanggap ang iyong mga kasinungalingan.,0,,,
Hindi ka nagpapakita ng konsiderasyon sa aking mga nararamdaman.,0,,,
Hindi mo ako minamahal ng totoo.,0,,,
Hindi ka marunong makisama sa iba.,0,,,
Hindi mo alam kung paano magbigay ng suporta sa akin.,0,,,
Hindi ka reliable na kaibigan.,0,,,
Hindi mo ako pinaniniwalaan.,0,,,
Hindi ka nagpapakita ng malasakit sa aking kalagayan.,0,,,
Hindi ka nagbibigay ng tamang atensyon sa akin.,0,,,
Hindi mo ako pinapansin ngayon.,0,,,
Hindi ka marunong magpahalaga sa mga taong malapit sa iyo.,0,,,
Hindi mo ginagawa ang mga bagay na kailangan mong gawin.,0,,,
Hindi mo ako inuunawa.,0,,,
Hindi mo pinapahalagahan ang aking panahon.,0,,,
Hindi ka marunong magpakatino sa pakikipag-ugnayan sa iba.,0,,,
Hindi mo ako inaalagaan.,0,,,
Hindi ka magaling sa pakikinig.,0,,,
Hindi ka nakakaintindi ng aking mga saloobin.,0,,,
Hindi ka nakakatulong sa pag-unlad ng aming relasyon.,0,,,
Hindi mo ako inaasahan sa mga panahong kailangan ko ng tulong.,0,,,
Hindi mo alam kung paano magbigay ng tama at wastong payo.,0,,,
Hindi ka makatwiran sa iyong mga desisyon.,0,,,
Hindi ka nagpapakita ng tamang respeto sa aking mga magulang.,0,,,
Hindi mo ako ginagalang bilang tao.,0,,,
Hindi ka nagpapakita ng pagmamahal sa akin.,0,,,
Hindi mo ako binibigyan ng sapat na oras.,0,,,
Hindi ka nakakapagpakita ng pagmamahal sa akin.,0,,,
Hindi mo ako ginagalang bilang tao.,0,,,
Hindi ka marunong magpakatotoo.,0,,,
Hindi mo naibibigay ang kailangan ko.,0,,,
Hindi mo ginagawa ang iyong trabaho nang maayos.,0,,,
Hindi ka nakakapagpakumbaba sa harap ng ibang tao.,0,,,
Hindi mo ako inuunawa.,0,,,
Hindi mo naipapakita ang iyong tunay na kulay.,0,,,
Hindi mo inaalagaan ang aming relasyon.,0,,,
Hindi ka marunong magpatawad.,0,,,
Hindi ka interesado sa aking mga kagustuhan.,0,,,
Hindi ka nagpapakita ng pagkalinga sa akin.,0,,,
Hindi ka marunong magpasalamat.,0,,,
Hindi mo naiintindihan ang aking mga pangangailangan.,0,,,
Hindi mo inaalagaan ang aking mga pangarap.,0,,,
Hindi ka nagbibigay ng pansin sa aking mga saloobin.,0,,,
Hindi mo ako iniisip sa bawat desisyon na iyong ginagawa.,0,,,
Hindi mo nakikita ang aking mga pagsisikap.,0,,,
Hindi ka marunong magsorry.,0,,,
Hindi mo inaalagaan ang aming pagkakaibigan.,0,,,
Hindi ka marunong magbigay ng oras sa akin.,0,,,
Hindi ka nakakapagpakumbaba kapag nagkakamali ka.,0,,,
Hindi ka interesado sa aking kaligayahan.,0,,,
Hindi mo inaalagaan ang aking kalusugan.,0,,,
Hindi ka nagsasabi ng totoo sa akin.,0,,,
Hindi mo iniisip ang aking mga kahinaan.,0,,,
Hindi mo iniisip ang aking mga kaligayahan.,0,,,
Hindi ka nagbibigay ng importansya sa aking nararamdaman.,0,,,
Hindi mo binibigyan ng importansya ang aking opinyon.,0,,,
Hindi mo ako nakikinig kapag nagpapahayag ako ng aking saloobin.,0,,,
Hindi ka nakakapagbigay ng tamang suporta sa akin.,0,,,
Hindi mo ako inuunawa sa mga panahong kailangan ko ng tulong.,0,,,
Hindi ka nakakatugon sa aking mga pangangailangan.,0,,,
Hindi mo ako nakakatugon sa bawat hamon na dumadating sa aming relasyon.,0,,,
Hindi mo inaalagaan ang aming tiwala sa isa't isa.,0,,,
Hindi ka marunong magpakatatag sa mga pagsubok ng buhay.,0,,,
Hindi mo inaalagaan ang aking kaligayahan sa bawat pagkakataon.,0,,,
Hindi mo inaalagaan ang aking kasiyahan sa bawat desisyon na iyong ginagawa.,0,,,
Hindi ka nagsasabi ng katotohanan sa akin sa bawat pagkakataon.,0,,,
Hindi mo ako iniisip sa mga panahong kailangan ko ng tulong at suporta.,0,,,
Nakakabwisit ka talaga.,0,,,
Hindi ka dapat pinagkakatiwalaan.,0,,,
Hindi ka dapat pinaniniwalaan.,0,,,
Hindi ko gusto ang iyong mga hilig.,0,,,
Hindi ko gusto ang iyong pananamit.,0,,,
Hindi ko gusto ang iyong pananalita.,0,,,
Hindi ka karapat-dapat sa pagmamahal.,0,,,
Hindi ko kayang ipagkatiwala ang aking buhay sa iyo.,0,,,
Hindi ko kayang magtiwala sa iyo.,0,,,
Hindi ka dapat pinagkakatiwalaan sa trabaho.,0,,,
Hindi ka dapat pinapaniwalaan sa negosyo.,0,,,
Hindi mo pinapakita ang iyong pagpapahalaga.,0,,,
Hindi ko kayang maging masaya sa iyong tagumpay.,0,,,
Hindi ko kayang magpakasaya sa iyong mga kaibigan.,0,,,
Hindi mo iniisip ang aking mga pangangailangan.,0,,,
Hindi ka marunong magpatawad.,0,,,
Hindi ka marunong magpakumbaba sa pagkakamali.,0,,,
Hindi mo naiintindihan ang aking mga nararamdaman.,0,,,
Hindi mo naiintindihan ang aking mga problema.,0,,,
Hindi ka nagbibigay ng kasiyahan sa akin.,0,,,
Hindi ka nagbibigay ng inspirasyon sa akin.,0,,,
Hindi ka nagbibigay ng motibasyon sa akin.,0,,,
Hindi ka nagbibigay ng halaga sa aking mga opinyon.,0,,,
Hindi ka nagbibigay ng halaga sa aking mga kaisipan.,0,,,
Hindi ka nagbibigay ng halaga sa aking mga pananaw.,0,,,
Hindi ka marunong magpakatotoo.,0,,,
Hindi ka dapat pinaniniwalaan sa mga sikreto.,0,,,
Hindi ka dapat pinagkakatiwalaan sa pera.,0,,,
Hindi ka dapat pinagkakatiwalaan sa responsibilidad.,0,,,
Hindi ka dapat pinagkakatiwalaan sa mga proyekto.,0,,,
Hindi ka dapat pinagkakatiwalaan sa mga kaibigan.,0,,,
Hindi ka dapat pinagkakatiwalaan sa trabaho.,0,,,
Hindi ka dapat pinagkakatiwalaan sa pag-ibig.,0,,,
Hindi ka dapat pinagkakatiwalaan sa pag-aaral.,0,,,
Hindi ka dapat pinagkakatiwalaan sa pangangalaga sa kalikasan.,0,,,
Hindi ka dapat pinagkakatiwalaan sa pagpapakatao.,0,,,
Hindi ka dapat pinagkakatiwalaan sa pagpapakumbaba.,0,,,
Hindi ka dapat pinagkakatiwalaan sa pangangalaga sa mga hayop.,0,,,
Hindi ka dapat pinagkakatiwalaan sa pagpapalaki ng bata.,0,,,
Hindi ka dapat pinagkakatiwalaan sa pag-aalaga sa may sakit.,0,,,
Hindi ka dapat pinagkakatiwalaan sa pagtitiwala ng mga tao.,0,,,
Hindi ka dapat pinagkakatiwalaan sa pagbibigay ng mga turo.,0,,,
Ang hilig mo sa pagpapaapekto sa iba.,0,,,
Ang hirap mong kausap.,0,,,
Sana hindi mo na lang ako pinangakuan kung hindi mo rin naman kayang tuparin.,0,,,
Ang lakas ng loob mo talaga.,0,,,
Grabe ang pang-aabuso mo sa amin.,0,,,
Ang galing mo lang magpakatanga sa kanya.,0,,,
Sobrang nakakadismaya ang ginawa mo.,0,,,
Hindi ko kayang magtiis sa iyo.,0,,,
Ang babaw ng dahilan mo.,0,,,
Ang taas ng tingin mo sa sarili mo.,0,,,
Ang sarap mo lang mang-iwan ng tao.,0,,,
Ang bilis mong makalimot sa mga taong nagmahal sa'yo.,0,,,
